tick,c_ranges,c_write,c_write_b,c_read,c_read_b,s_ranges,s_write,s_write_b,s_read,s_read_b,c_lease_moves,c_replica_moves,c_replica_b_moves
2022-03-21 11:26:00 +0000 UTC,10009,3744000,718691379,23712000,4552785540,170778,32771170,1410577,270800639,14089,15151,163644668
2022-03-21 11:26:10 +0000 UTC,10010,3768000,723308799,23864000,4581966666,171581,32917863,1418361,272299383,14091,15151,163644668
2022-03-21 11:26:20 +0000 UTC,10010,3792000,727916586,24016000,4611133085,172350,33070838,1426203,273800542,14091,15151,163644668
2022-03-21 11:26:30 +0000 UTC,10010,3816000,732527406,24168000,4640318726,173113,33216958,1433976,275299064,14091,15151,163644668
2022-03-21 11:26:40 +0000 UTC,10010,3840000,737132571,24320000,4669489463,173878,33361363,1441796,276801188,14091,15151,163644668
2022-03-21 11:26:50 +0000 UTC,10010,3864000,741752337,24472000,4698688853,174640,33515851,1449526,278284899,14091,15151,163644668
2022-03-21 11:27:00 +0000 UTC,10010,3888000,746363526,24624000,4727886320,175403,33664361,1457183,279750417,14091,15151,163644668
2022-03-21 11:27:10 +0000 UTC,10010,3912000,750984072,24776000,4757064881,176167,33813169,1464979,281246178,14091,15151,163644668
2022-03-21 11:27:20 +0000 UTC,10010,3936000,755599302,24928000,4786231996,176954,33963792,1472648,282717503,14091,15151,163644668
2022-03-21 11:27:30 +0000 UTC,10010,3960000,760224609,25080000,4815415301,177738,34114244,1480456,284215043,14091,15151,163644668
2022-03-21 11:27:40 +0000 UTC,10010,3984000,764821479,25232000,4844578619,178530,34263146,1488314,285724409,14091,15151,163644668
2022-03-21 11:27:50 +0000 UTC,10010,4008000,769436169,25384000,4873758768,179288,34412773,1496084,287212707,14091,15151,163644668
2022-03-21 11:28:00 +0000 UTC,10010,4032000,774033177,25536000,4902937044,180076,34562636,1503914,288721276,14091,15151,163644668
2022-03-21 11:28:10 +0000 UTC,10010,4056000,778649904,25688000,4932144074,180871,34707867,1511751,290224839,14091,15151,163644668
2022-03-21 11:28:20 +0000 UTC,10011,4080000,783233226,25840000,4961324521,181678,34854610,1519474,291711352,14093,15151,163644668
2022-03-21 11:28:30 +0000 UTC,10011,4104000,787842921,25992000,4990500339,182468,35006453,1527332,293220321,14093,15151,163644668
2022-03-21 11:28:40 +0000 UTC,10011,4128000,792440436,26144000,5019667415,183239,35155251,1535172,294728070,14093,15151,163644668
2022-03-21 11:28:50 +0000 UTC,10011,4152000,797050608,26296000,5048852208,184000,35301644,1542961,296220883,14093,15151,163644668
2022-03-21 11:29:00 +0000 UTC,10012,4176000,801648468,26448000,5078040047,184734,35447057,1550624,297698246,14095,15151,163644668
2022-03-21 11:29:10 +0000 UTC,10012,4200000,806252244,26600000,5107198429,185471,35597184,1558448,299204258,14095,15151,163644668
2022-03-21 11:29:20 +0000 UTC,10012,4224000,810851010,26752000,5136366113,186242,35743398,1566212,300691048,14095,15151,163644668
2022-03-21 11:29:30 +0000 UTC,10012,4248000,815454231,26904000,5165539831,187005,35889178,1573933,302173045,14095,15151,163644668
2022-03-21 11:29:40 +0000 UTC,10012,4272000,820059783,27056000,5194760282,187732,36028289,1581857,303699619,14095,15151,163644668
2022-03-21 11:29:50 +0000 UTC,10012,4296000,824670501,27208000,5223945500,188521,36178864,1589654,305195339,14095,15151,163644668
2022-03-21 11:30:00 +0000 UTC,10012,4320000,829282362,27360000,5253148581,189278,36324615,1597597,306722422,14095,15151,163644668
2022-03-21 11:30:10 +0000 UTC,10013,4344000,833891652,27512000,5282328431,190038,36470520,1605390,308213527,14097,15151,163644668
2022-03-21 11:30:20 +0000 UTC,10013,4368000,838481946,27664000,5311524286,190825,36619709,1613066,309688725,14097,15151,163644668
2022-03-21 11:30:30 +0000 UTC,10014,4392000,843078675,27816000,5340710104,191618,36770913,1621036,311220596,14098,15151,163644668
2022-03-21 11:30:40 +0000 UTC,10014,4416000,847685514,27968000,5369890058,192395,36924908,1628909,312731046,14098,15151,163644668
2022-03-21 11:30:50 +0000 UTC,10014,4440000,852304530,28120000,5399045691,193149,37070136,1636621,314210193,14098,15151,163644668
2022-03-21 11:31:00 +0000 UTC,10014,4464000,856932939,28272000,5428242553,193904,37217123,1644363,315695214,14098,15151,163644668
2022-03-21 11:31:10 +0000 UTC,10015,4488000,861552567,28424000,5457451966,194680,37366401,1652138,317189815,14100,15151,163644668
2022-03-21 11:31:20 +0000 UTC,10015,4512000,866175987,28576000,5486630105,195407,37506097,1659943,318690601,14100,15151,163644668
2022-03-21 11:31:30 +0000 UTC,10015,4536000,870783150,28728000,5515797378,196167,37651930,1667749,320191940,14100,15151,163644668
2022-03-21 11:31:40 +0000 UTC,10015,4560000,875394882,28880000,5544972574,196936,37800080,1675456,321672532,14100,15151,163644668
2022-03-21 11:31:50 +0000 UTC,10015,4584000,880014063,29032000,5574172776,197727,37950027,1683199,323154183,14100,15151,163644668
2022-03-21 11:32:00 +0000 UTC,10015,4608000,884615460,29184000,5603359704,198458,38090516,1690933,324633529,14100,15151,163644668
2022-03-21 11:32:10 +0000 UTC,10015,4632000,889230774,29336000,5632563042,199199,38233120,1698651,326119815,14100,15151,163644668
2022-03-21 11:32:20 +0000 UTC,10015,4656000,893844777,29488000,5661721811,199962,38379191,1706312,327585851,14100,15151,163644668
2022-03-21 11:32:30 +0000 UTC,10015,4680000,898446573,29640000,5690904034,200726,38527173,1714179,329095551,14100,15151,163644668
2022-03-21 11:32:40 +0000 UTC,10015,4704000,903043287,29792000,5720111925,201532,38680275,1721907,330583002,14100,15151,163644668
2022-03-21 11:32:50 +0000 UTC,10015,4728000,907667850,29944000,5749306466,202286,38825215,1729694,332070952,14100,15151,163644668
2022-03-21 11:33:00 +0000 UTC,10015,4752000,912272793,30096000,5778504559,203064,38973995,1737485,333563848,14100,15151,163644668
2022-03-21 11:33:10 +0000 UTC,10015,4776000,916883028,30248000,5807690490,203791,39112980,1745547,335113734,14100,15151,163644668
2022-03-21 11:33:20 +0000 UTC,10015,4800000,921458853,30400000,5836873504,204581,39263928,1753411,336629355,14100,15151,163644668
2022-03-21 11:33:30 +0000 UTC,10015,4824000,926057571,30552000,5866081403,205380,39417487,1761221,338128522,14100,15151,163644668
2022-03-21 11:33:40 +0000 UTC,10015,4848000,930665232,30704000,5895239888,206176,39569497,1769075,339635469,14100,15151,163644668
2022-03-21 11:33:50 +0000 UTC,10015,4872000,935296932,30856000,5924431762,206943,39717989,1776846,341127402,14100,15151,163644668
2022-03-21 11:34:00 +0000 UTC,10015,4896000,939898677,31008000,5953608808,207740,39872578,1784815,342671160,14100,15151,163644668
2022-03-21 11:34:10 +0000 UTC,10015,4920000,944497437,31160000,5982802676,208547,40027004,1792904,344231175,14100,15151,163644668
2022-03-21 11:34:20 +0000 UTC,10015,4944000,949121448,31312000,6011977658,209321,40175062,1801066,345795386,14100,15151,163644668
2022-03-21 11:34:30 +0000 UTC,10015,4968000,953738028,31464000,6041182444,210102,40324328,1809203,347347718,14100,15151,163644668
2022-03-21 11:34:40 +0000 UTC,10015,4992000,958344594,31616000,6070364315,210914,40481361,1817253,348892871,14100,15151,163644668
2022-03-21 11:34:50 +0000 UTC,10015,5016000,962940180,31768000,6099529826,211684,40628076,1825273,350431540,14100,15151,163644668
